specimen_id	Monocytes	Classical_Monocytes	Non-Classical_Monocytes	Intermediate_Monocytes	Bcells	CD3CD19neg	CD3 Tcells	CD4Tcells	CD8Tcells	TemraCD4	NaiveCD4	TemCD4	TcmCD4	TemraCD8	NaiveCD8	TemCD8	TcmCD8	NK	Basophils	pDC	B cells (CD19+CD3-CD14-CD56-)	B cells (CD19+CD20+CD3-CD14-CD56-)	Memory B cells	Naive B cells	Proliferating B cells	Activated B cells (ABCs)	CD56+CD3+T cells	CD4+CD8+ T cells	CD4-CD8- T cells	NK cells (CD3-CD19-CD56+)	CD3-CD19-CD56- cells	non-pDCs	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	Conventional dendritic cells (cDCs)	cDC1	cDC2	Activated granulocytes	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	CD56high NK cells
134	10.80036678	9.850216364	0.634186444	0.519680558	9.806175639	15.29229491	59.19547758	30.41226636	21.49977867	0.504322767	9.734807079	5.129276467	14.82907682	5.553648379	10.33805209	3.369454256	2.155511189	2.889297426	0.555590688	0.369716242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
135	12.89981274	12.11195839	1.795977789	0.787854352	14.25227575	12.23088746	56.57438276	33.48022449	22.40669683	0.379652981	10.95933411	4.840913765	16.6460108	6.393215496	10.91427907	2.905576542	2.119210495	4.036417461	0.577326897	0.383035492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
153	21.39916205	17.48163254	1.160404434	0	6.659903679	31.56020568	34.67859851	16.78937521	9.512780235	0.172611453	1.402371014	10.62660287	4.263528778	1.12339778	5.011166693	2.694757218	0.622125838	3.969545853	1.262366821	0.819063343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
154	26.6055826	24.16274045	2.092302887	1.159382565	4.856704063	19.99930586	46.72931254	28.67497896	16.06198645	0.111061943	7.886786232	8.617886179	11.81299945	1.773173335	8.914803342	4.185126376	1.120857954	12.76986751	0.498043401	1.064632845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
155	25.85343165	22.04221926	1.752095175	2.429293188	6.346331097	37.22604844	27.69663065	17.14650861	10.16735795	0.157244781	5.473057163	5.060636319	6.123372079	1.724358646	5.002816324	2.750610204	0.61105706	22.21887961	0.895676515	1.11692867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
156	21.74061305	19.6792271	1.788004899	1.743892459	5.147370376	34.12097256	36.03376923	21.89631255	13.71867872	0.314881564	6.876316843	5.627673591	8.362209569	1.841113955	7.59836784	3.144752651	0.938840423	22.92250721	0.267866989	1.005299297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
157	22.34588122	19.50302732	1.840639573	1.9789857	5.14921902	36.71479628	33.03769137	19.94668904	11.11976879	0.220240675	7.770838385	5.356141892	6.506641012	1.926708356	6.395924355	2.037623786	0.665095033	22.60209984	0.700079112	1.058069594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
160	15.22664525	14.57275327	1.759672034	0.527674958	12.82342225	25.16676654	34.36630133	12.33923621	5.347436775	0.657575075	1.580475035	7.077785663	2.80453928	1.158335069	1.153518707	2.794198267	0.187129831	3.446107034	0.876152917	1.195732703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
161	34.81216783	32.8586545	3.449739065	1.953513322	8.731830925	16.57577403	32.2565881	17.28765884	10.41420087	0.507593216	5.06765908	5.60460837	5.85466875	3.157512686	3.200879615	3.301224015	0.603801078	6.799534039	1.582692726	1.189988511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
162	40.95570276	35.74992499	5.178895576	5.205777771	7.276657158	24.0055285	21.88373586	12.19786382	7.337074213	0.532891995	3.536502083	4.137006871	3.991462867	3.568136181	1.440233957	1.926421532	0.376758034	10.10498991	0.902861596	1.4023545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
163	25.18706352	23.79674698	3.701086354	1.390316534	11.17745463	17.83301085	39.75887072	23.70466387	11.14583648	0.681868569	7.431271478	7.78159043	7.288548941	3.030554968	3.981240741	3.130322178	0.925366065	7.835253096	1.467283409	0.924232347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
164	26.04237802	23.65940673	2.622763386	2.304037238	7.780386322	20.58325091	40.38122757	23.3235782	10.35925759	0.76434477	8.147788471	7.153697762	6.792275466	3.357926474	3.688014342	2.701817038	0.560790584	9.088419298	1.892503776	1.071350406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
201	5.532066706	5.532066706	0.87664473	0	8.697002006	18.22802839	66.26293078	52.89784325	12.41504866	2.505885829	29.66131121	5.980056945	14.30831805	0.932337134	8.667453713	1.489533505	1.290729325	11.632904	0.798620898	0.303516791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
202	16.10850773	15.76453265	1.151287824	0.34397508	12.41319858	17.198754	50.9994491	41.14557474	10.61119764	3.189463446	24.58053064	5.045704647	7.64175582	1.483700716	7.399119913	0.99196768	0.70988431	10.18594718	0.726377431	0.484081588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
203	16.58135523	15.23979017	1.553752688	0.518349629	13.43600087	19.02650336	49.33226354	38.56746776	10.04255418	3.090006701	19.90558493	7.109257836	8.108756207	1.832435284	5.734121249	1.827380111	0.64861754	7.570185888	0.700206225	0.40726545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
204	12.73721622	11.33987321	1.268391125	0.654109036	12.72908084	21.70592899	49.68193083	39.12536139	9.767801613	2.912466927	19.38212377	8.885901868	7.6476238	1.409242523	6.109550818	1.607284446	0.589025976	8.653982755	0.814873908	0.314972868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
205	9.169503999	8.64072226	1.438076059	0.52878174	15.11011007	20.03345491	52.344405	40.67777877	11.4126816	3.060410247	21.27581568	7.762294883	8.08444333	1.696603558	7.163152688	1.608450803	0.88206671	11.83268769	0.769516939	0.242891842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
241	4.879023307	4.879023307	0.638021246	0	11.25817874	16.66043021	66.32503567	38.56709476	26.67026056	1.743671053	20.41076053	7.649067174	8.063844406	1.759103641	16.54901961	6.88230009	0.902066487	5.615982242	0.290470905	0.861053856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
242	8.545243217	8.545243217	0.458402698	0	10.49683348	15.84693198	63.85582973	38.05982608	25.30325652	0.425171285	19.7747578	7.647041053	9.273313267	1.9147018	15.20186096	6.606532119	1.385861226	5.974181259	1.524351948	0.258378212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
243	6.652784265	6.18414833	0.65911106	0.468635935	9.20503906	19.16526584	63.53771883	39.53617489	24.16404915	1.679034031	20.32573764	7.38000207	9.429497632	1.582817521	15.29367013	5.897736395	1.389825104	9.143505246	1.21878907	0.498423895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
244	6.554719607	6.554719607	1.456972496	0	8.85436288	17.82616218	66.18100917	39.84592145	26.43374904	1.666443738	19.72576079	7.236145386	11.07620605	1.964636542	16.05283535	6.924208715	1.49206844	10.92072857	0.739959922	0.364703298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
245	6.438920225	6.438920225	1.158441308	0	9.464479666	18.69684569	64.43018016	40.56316979	23.86701037	2.168568098	18.83679448	9.738847344	9.72835473	1.867827093	14.2485445	6.833244004	0.917394769	6.481457849	1.578004078	0.326405372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
255	7.651832823	6.441951017	2.008213718	0.811579845	18.14217911	21.64164919	49.45049881	29.03485934	16.05649379	1.212761791	14.69944474	5.63094717	7.293850655	7.159643343	4.99015045	2.680978273	0.936283206	11.51792503	0.214270903	0.280510564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
256	17.70306372	16.38123117	2.538793838	1.321832547	21.40737793	20.5399875	37.0817939	20.45188427	14.17552436	0.86312738	9.964474507	4.056442903	5.48485193	6.696981754	3.70601944	2.763883363	1.0086398	11.68646621	0.465526062	0.41351674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
257	16.5295484	14.33758835	3.528914909	2.332114658	16.77818308	25.35369888	38.47378467	21.51942497	14.95741536	1.159743126	10.58612366	4.20029066	5.2550731	7.33213536	4.032394967	2.612009821	0.855833288	14.34731843	0.198535105	0.456071779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
258	9.602433377	8.68017677	3.052574749	0.813723089	15.27595343	22.37710666	45.86069862	29.74792395	14.72048445	3.075951199	11.70993165	6.995402632	7.065531981	6.212569851	5.40608233	1.938853886	1.116503774	10.64658147	0.261037024	0.459736848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
259	10.21802301	9.410845073	2.567038252	0.807177936	13.63068636	22.86161572	48.08210274	31.80705898	14.5619148	1.708030996	14.90305368	6.890750591	8.299700919	6.451900692	5.570377419	1.862669295	0.67696739	13.22136218	0.248101008	0.309701429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
483	15.3	13.1	0.5	0.39	9.11	66.1	63.7	40.9	18.7	0.1	30	2.1	8.73	2.44	13.4	1.78	1.08	5.58	0.83	0.61	8.98	8.85	1.41	7.25	0.19	0.14	1.51	0.46	2.68	6.22	18.3	0.54	0.058	0.48	0.023	0.39	0.033	2.11	0.41
484	18.7	16.1	0.47	0.77	8.64	63.6	61.1	38.8	18.3	0.13	29	2.35	7.34	2.66	13	1.78	0.81	5.35	0.99	0.61	8.51	8.41	1.35	6.86	0.2	0.14	1.42	0.34	2.74	6.02	21.6	0.57	0.045	0.52	0.018	0.44	0.044	1.85	0.42
485	12.7	10.3	0.5	0.73	7.74	69.8	67.4	42.6	20.7	0.13	30.7	2.44	9.37	2.68	15.1	1.87	1.11	4.75	1.78	0.56	7.61	7.54	1.06	6.34	0.14	0.099	1.53	0.37	2.87	5.4	16.9	0.42	0.026	0.4	0.027	0.33	0.078	2.3	0.46
486	18.7	15.8	0.56	0.76	11.9	59.8	56.8	35.7	16.7	0.14	26.8	2.02	6.69	2.43	11.9	1.49	0.85	5.32	0.66	0.7	11.7	11.5	1.85	9.38	0.3	0.17	1.73	0.53	2.89	6.32	21.6	0.68	0.062	0.61	0.031	0.5	0.022	2.21	0.66
487	11.7	9.74	0.52	0.39	8.13	69.9	67.5	42.8	20.5	0.11	30.7	2.45	9.56	2.2	15.2	2.08	1.09	5.66	1.33	0.47	7.99	7.9	1.31	6.43	0.17	0.12	1.71	0.37	2.96	6.42	15.3	0.47	0.027	0.44	0.022	0.36	0.031	2.2	0.53
490	12.9	1.26	1.36	0.42	13	52.1	51.2	21.9	24	5.36	6.07	6.5	3.99	15.1	1.95	6.56	0.37	5.63	3.25	0.055	12.9	12.6	3.26	9.11	0.24	0.2	0.5	0.58	3.83	7.54	24.4	0.66	0.028	0.63	0.019	0.52	0.00418	7.4	0.37
491	13.8	1.62	2.68	0.47	15.4	48.1	47.3	20.3	21.8	5.59	6.16	5.4	3.17	14.4	1.54	5.66	0.28	4.65	5.24	0.052	15.3	15.1	3.06	11.8	0.19	0.17	0.51	0.66	3.6	6.24	26.9	0.59	0.019	0.57	0.00552	0.52	0.006	6.93	0.23
492	12.2	2.55	1.85	0.36	11.1	56.7	56	25	25.2	4.66	9	6.08	5.28	15.3	3.15	6.19	0.54	5.63	3.42	0.1	10.9	10.7	2.26	8.3	0.14	0.13	0.31	0.54	4.26	8.05	21.1	0.54	0.024	0.51	0.00452	0.44	0.00928	4.43	0.43
493	9.97	1.66	1.64	0.1	11.8	51.5	50.5	19.7	23.8	3.75	6.88	4.73	4.36	13.2	2.25	7.93	0.5	9.08	3.12	0.099	11.6	11.2	2.94	8.09	0.19	0.18	0.59	0.54	5.25	12.7	20.1	0.48	0.018	0.47	0.014	0.4	0.00256	6.23	0.63
494	9.09	1.33	0.98	0.2	10.9	59.9	59.3	30.2	23.8	4.22	14.4	5.67	5.95	15	2.38	6.13	0.23	6.35	2.47	0.18	10.8	10.5	2.28	8.05	0.15	0.14	0.27	0.47	3.97	8.73	17.9	0.48	0.025	0.45	0.014	0.37	0.00968	5.74	0.41
498	15.8	12.7	0.41	0.62	9.88	56.1	54.8	41.1	11.2	0.035	22	2.53	16.5	0.66	7.43	2.35	0.75	12.8	2.15	0.65	9.62	9.57	0.79	8.61	0.16	0.15	0.81	0.26	1.41	13.7	19.9	1.01	0.22	0.78	0.018	0.73	0.023	1.87	0.87
499	20.4	16.5	0.63	1.43	8.35	39.9	38.7	28.3	8.25	0.039	15.7	1.81	10.7	0.7	4.91	2.09	0.55	23.9	3.98	0.5	8.11	8.06	0.62	7.29	0.13	0.13	0.81	0.16	1.25	24.6	26.8	0.95	0.19	0.76	0.012	0.72	0.033	2.38	0.73
500	15.2	10.3	0.77	2.3	8.48	41.7	40.6	29.7	8.62	0.033	16.5	2.22	10.9	0.87	5.11	2.08	0.56	27.2	3.82	0.44	8.2	8.11	0.57	7.41	0.12	0.12	0.81	0.17	1.29	27.9	21.4	0.91	0.3	0.61	0.00535	0.57	0.016	2.41	0.69
501	15.5	12.3	0.59	0.91	11.1	50.8	49.9	37.5	10.2	0.038	19.7	2.63	15.1	0.61	6.67	2.14	0.79	15.3	3.69	0.39	10.8	10.4	0.72	9.56	0.15	0.14	0.69	0.18	1.21	16.3	21.4	0.97	0.29	0.68	0.012	0.63	0.086	2.14	0.96
502	16.1	12.5	0.5	1.14	7.77	46	44.7	32.7	9.26	0.037	15.8	2.62	14.2	0.8	5.08	2.55	0.83	22.5	4.3	0.52	7.47	7.41	0.58	6.69	0.13	0.13	0.92	0.2	1.6	23.4	22.2	1	0.21	0.8	0.00944	0.75	0.042	1.81	0.99
506	15.8	10.3	2.24	1.41	8.07	68.9	66.5	34.2	26.6	1.25	7.34	6.2	19.4	2.47	11	5.02	8.12	3.99	0.57	0.32	7.92	7.86	2.5	4.91	0.37	0.33	1.75	2.7	1.8	4.6	18.2	1.03	0.24	0.79	0.013	0.74	0.00176	1.71	0.53
507	13.9	9.01	1.8	1.35	7.98	70.6	68.2	35.7	27.1	1.15	8.49	6.17	19.8	2.14	12.2	4.66	8.09	4.16	0.62	0.28	7.78	7.73	2.33	5	0.31	0.28	1.65	2.73	1.63	4.72	16.5	0.96	0.26	0.7	0.00604	0.66	0.00769	1.93	0.48
508	14.8	8.01	2.51	2.05	8.04	67.6	64.7	33.7	25.6	1.62	7.95	7.02	17.1	2.85	10.5	5.41	6.91	5.18	0.67	0.35	7.85	7.76	2.29	5.08	0.3	0.28	2.26	2.38	1.95	5.75	18.4	1.14	0.31	0.83	0.00976	0.76	0.00422	2.93	0.47
509	14.3	9.95	1.5	0.97	8.11	69.9	68	36.2	26.4	0.99	8.88	5.56	20.8	1.81	12	4.46	8.07	3.13	0.67	0.38	7.89	7.5	2.17	4.82	0.43	0.3	1.5	2.83	1.61	3.85	17.9	0.98	0.35	0.63	0.00513	0.6	0.00806	2.93	0.64
510	19.2	12.7	2.52	1.48	8.91	64.2	62.2	33	23.8	0.97	7.05	5.63	19.4	1.82	9.88	4.32	7.84	3.59	0.55	0.45	8.72	8.62	2.77	5.35	0.41	0.38	1.48	2.35	1.84	4.18	22.5	1.37	0.39	0.97	0.014	0.92	0.00453	2.74	0.51
513	34.6	28.6	2.25	1.47	6.06	48.8	46.4	36.7	7.58	0.18	20.1	2.55	13.9	0.72	4.67	1.25	0.94	7.19	0.57	0.54	5.85	5.82	0.7	5.01	0.1	0.092	0.89	0.25	1.18	7.77	37	1.06	0.14	0.92	0.00782	0.88	0.051	1.77	0.46
514	31.1	26.2	1.54	1.14	8.65	50.5	47.8	36.2	8.95	0.3	17.9	3.1	14.9	0.88	5.01	1.69	1.37	6.71	0.71	0.51	8.42	8.38	1.17	7.1	0.098	0.093	1.54	0.29	1.55	7.13	33.4	1.06	0.15	0.91	0.012	0.85	0.017	1.62	0.31
515	32.3	27.4	1.61	1.4	7.65	50.8	48.4	37.5	8.51	0.38	20.2	2.69	14.3	0.72	5.14	1.34	1.32	6.1	0.93	0.51	7.4	7.35	0.96	6.32	0.073	0.07	1.24	0.27	1.23	6.53	34.7	0.94	0.098	0.84	0.00678	0.8	0.013	1.46	0.33
516	37	30.2	2.41	2.36	8.45	45.2	42.8	33.4	7.73	0.2	16.9	2.85	13.4	0.65	4.55	1.34	1.2	6.22	0.85	0.53	8.01	7.9	1.02	6.78	0.092	0.089	1.36	0.25	1.11	6.65	39.5	1.05	0.11	0.94	0.00373	0.91	0.018	1.58	0.33
517	26.9	22.2	1.93	0.96	8.44	53.7	51	39.6	9.14	0.36	19.7	3.2	16.4	0.81	5.28	1.51	1.54	6.65	1	0.3	8.13	8.08	1.06	6.92	0.11	0.1	1.76	0.29	1.44	7.1	30.5	0.86	0.14	0.72	0.00253	0.68	0.013	2.63	0.35
521	13.5	9.35	2.4	0.62	7.64	62.9	60.7	44.4	11.7	0.14	24.7	2.52	17	1.09	8.01	1.6	1.02	11.7	0.94	0.2	7.59	7.53	0.69	6.75	0.087	0.083	0.97	0.23	2.95	12.6	16.5	0.39	0.035	0.35	0.01	0.32	0.096	1.96	0.78
522	15.5	11.6	1.98	0.55	6.48	66.1	64.2	47.7	11.7	0.16	25.7	3.17	18.6	0.97	7.75	1.8	1.13	8.15	0.75	0.24	6.44	6.38	0.63	5.66	0.086	0.083	0.74	0.29	3.13	8.89	18.2	0.5	0.045	0.46	0.00658	0.42	0.074	1.81	0.61
523	15.6	10.2	2.86	1.2	6.8	65.9	63.8	48.1	11.1	0.21	27.4	2.71	17.8	0.89	7.81	1.4	1.01	8.11	0.75	0.22	6.75	6.67	0.56	6.03	0.081	0.077	0.73	0.29	2.71	8.89	18.1	0.46	0.032	0.42	0.00717	0.39	0.051	1.66	0.65
524	14.2	10.4	2.06	0.36	7.25	67	65.1	48.2	12.3	0.17	26.3	3.18	18.5	1.04	8.39	1.71	1.15	7.69	0.74	0.21	7.14	6.75	0.64	5.99	0.11	0.097	0.88	0.29	3.03	8.47	16.9	0.45	0.034	0.42	0.013	0.38	0.042	1.9	0.63
525	13.6	10.2	1.63	0.47	7.56	68.3	66.4	49.2	12.5	0.19	26.6	3.29	19.1	1	8.74	1.65	1.11	6.93	0.88	0.17	7.52	7.48	0.67	6.7	0.1	0.096	0.88	0.31	3.09	7.66	16.2	0.46	0.034	0.43	0.00605	0.39	0.052	1.67	0.62
529	13.1	10.9	0.29	0.29	7.92	67.8	65.8	43.5	20.4	0.52	19.9	6.38	16.7	0.9	16.3	1.93	1.26	5.8	2.03	0.62	7.83	7.35	1.99	5.02	0.33	0.31	1.85	0.38	0.92	6.37	17.7	0.79	0.33	0.46	0.00216	0.45	0.014	2.53	0.43
530	18.9	16	0.57	0.54	7.48	57.8	54.5	36.2	16.2	1.04	15.3	7.03	12.8	1.23	12.1	1.88	0.98	11.9	0.92	0.64	7.38	6.96	1.83	4.78	0.34	0.32	2.99	0.4	1.01	12.4	22.2	0.7	0.32	0.39	0.000433	0.37	0.00837	2.34	0.31
531	13.6	10.4	0.47	0.85	6.18	63.9	60.3	39.9	18.1	1.22	16.6	8.07	14.1	1.47	13.3	2.27	1.06	12.3	1.07	0.66	6.1	5.86	1.46	4.14	0.26	0.25	3.25	0.45	1.08	12.9	16.9	0.86	0.29	0.56	0.000938	0.54	0.00438	2.19	0.37
532	13.9	11.2	0.51	0.4	7.54	63.2	59.9	39.7	18.1	1.03	16.8	7.5	14.4	1.37	13.6	2	1.14	11.6	0.92	0.66	7.38	6.22	1.52	4.41	0.28	0.26	2.98	0.41	1	12.2	16.9	0.81	0.34	0.47	0.00127	0.46	0.00928	2.06	0.43
533	8.7	5.95	0.064	0.04	11.5	68.5	64.1	41.5	19.4	0.85	16.5	8.58	15.6	1.26	14.6	2.32	1.27	7.87	0.44	0.77	11.4	11	3.48	7.27	0.25	0.24	3.52	0.76	1.21	8.11	11.3	1.4	0.76	0.63	0	0.47	0.00618	2.15	0.27
537	32.3	28.6	0.94	0.67	7.63	39.2	38.6	26.5	11	NA	NA	NA	NA	NA	NA	NA	NA	14	0.49	0.65	7.55	7.5	1.28	6.1	0.13	0.12	0.3	0.16	0.62	15	38	0.96	0.1	0.86	0.015	0.78	0.028	5.14	0.82
538	46.1	41.7	0.82	1.46	8.8	32.1	31.4	22.2	8.41	NA	NA	NA	NA	NA	NA	NA	NA	7.49	0.59	0.44	8.68	8.61	1.63	6.87	0.11	0.1	0.3	0.17	0.4	8.23	50.6	1.12	0.12	1	0.023	0.91	0.084	3.91	0.61
539	27.9	23.3	1.05	1.3	8.92	52.5	51.5	35.6	13.9	NA	NA	NA	NA	NA	NA	NA	NA	6.41	0.42	0.55	8.81	8.74	1.4	7.22	0.12	0.11	0.49	0.38	1.19	7.33	30.9	1.12	0.058	1.06	0.022	0.98	0.029	2.56	0.8
540	26.7	23.4	0.52	0.59	11.6	50.6	49.5	34.2	13.4	NA	NA	NA	NA	NA	NA	NA	NA	5.81	0.77	0.6	11.4	11.2	1.98	9.03	0.21	0.19	0.59	0.33	0.92	6.96	30.4	0.98	0.15	0.82	0.016	0.73	0.065	2.93	1.03
541	28	23.3	0.95	0.57	10.3	40.8	39.4	26.7	10.6	NA	NA	NA	NA	NA	NA	NA	NA	13.5	0.43	1.11	10	9.95	1.92	7.86	0.17	0.16	0.63	0.23	1.11	14.7	34	1.27	0.12	1.14	0.03	1.02	0.021	5.49	0.99
546	12.2	9.19	1.28	0.55	21	56.9	55	41.6	10.4	0.092	27.1	2.76	11.6	0.86	7.09	1.32	1.12	5.18	1.02	0.44	20.8	20.6	2.3	18.1	0.17	0.16	0.97	0.15	2.15	6.58	15.3	0.56	0.15	0.41	0.00373	0.36	0.053	1.95	1.4
547	18.2	14.1	1.34	0.88	22.9	49.8	47.4	34.9	9.15	0.11	21.8	2.77	10.2	0.91	5.73	1.44	1.06	4.4	1.15	0.63	22.7	22.5	2.66	19.7	0.14	0.14	1.06	0.16	2.14	5.57	21.4	0.91	0.32	0.59	0.01	0.49	0.066	1.93	1.17
548	12.5	9.13	1.21	0.71	22.8	56	53.6	39.6	10.4	0.12	25.8	3.19	10.5	1	6.49	1.66	1.2	4.16	0.99	0.49	22.6	22.4	2.41	19.8	0.15	0.14	1.27	0.19	2.5	5.41	15.5	0.74	0.2	0.54	0.00782	0.46	0.052	1.9	1.26
549	11.7	8.42	1.11	0.59	21.9	58.1	55.8	41.7	10.6	0.092	29.1	2.42	10.1	0.87	7.41	1.32	1.04	3.86	0.84	0.42	21.7	21.3	2.49	18.7	0.14	0.13	1.12	0.24	2.29	5.18	14.3	0.82	0.27	0.54	0.00639	0.47	0.056	1.72	1.32
550	17.3	13.2	1.51	0.65	18.2	53.5	50.4	36.9	10.2	0.079	24.2	2.41	10.3	1.18	6.46	1.51	1	6.39	0.87	0.5	17.9	17.7	2.01	15.6	0.12	0.11	1.62	0.18	2.35	7.59	20.5	0.98	0.41	0.58	0.00523	0.43	0.071	2.19	1.2
554	19.9	16.4	1.2	0.56	8.03	43.1	40.5	22.7	14.2	0.1	14.2	3.02	5.34	3.02	5.73	4.76	0.69	22.4	1.94	0.83	7.96	7.92	1.5	6.33	0.087	0.07	0.86	0.29	2	22.9	25.8	0.66	0.34	0.32	0.00216	0.26	0.05	3.92	0.56
555	27.5	24.1	1.32	0.69	8.82	41.9	38.7	22.8	12.7	0.17	12.8	3.62	6.26	2.25	5.63	3.78	1.09	15.1	1.86	0.48	8.76	8.67	1.5	7.1	0.072	0.064	0.65	0.27	1.5	15.6	33.5	0.71	0.37	0.34	0.00466	0.27	0.13	3.91	0.47
556	22.2	18.8	0.75	0.66	14.9	43.3	39.8	23.4	13.2	0.18	14.1	3.77	5.38	2.51	5.54	4.08	1.05	13.1	1.56	0.45	14.8	14.7	2.14	12.5	0.087	0.079	0.73	0.33	1.53	13.6	27.8	1.07	0.65	0.42	0.00215	0.34	0.13	3.96	0.53
557	15.4	11.9	0.88	0.59	13	50	47.9	29.5	15	0.18	17.8	4	7.53	2.75	6.64	4.13	1.44	14.6	2.26	0.94	12.9	12.8	2.03	10.7	0.1	0.089	0.74	0.39	1.78	15.3	21.3	0.82	0.45	0.37	0.00267	0.31	0.16	3.49	0.63
558	19.1	15.7	0.93	0.66	7.91	49.1	47.6	30.1	14.3	0.14	18.2	4.01	7.79	2.1	7.5	3.4	1.35	16.3	2.67	0.89	7.86	7.73	1.41	6.25	0.068	0.062	0.62	0.26	1.79	16.9	25.9	0.66	0.37	0.29	0.00149	0.26	0.1	4.04	0.59
562	15.7	12.3	1.18	0.93	8.75	66.3	64.4	35.9	20.5	0.29	24.1	2.76	8.73	2.19	16	1.59	0.71	3.93	0.84	0.57	8.66	8.54	1.36	7.11	0.08	0.067	1.06	0.45	6.41	4.88	19.9	0.54	0.2	0.34	0.00604	0.3	0.075	3.26	0.95
563	23.4	20.2	0.82	0.8	12.2	56	54.9	31.3	18.3	0.26	22.9	2.07	6.08	1.4	15.1	1.26	0.57	1.91	0.68	0.52	12.1	11.9	1.85	9.98	0.091	0.073	0.56	0.39	4.01	2.41	29.1	0.46	0.17	0.29	0.000863	0.27	0.11	4.86	0.51
564	18.2	13.4	0.77	2.16	9.23	67.4	65.1	36.8	22	0.37	27	3.03	6.42	2.3	17.8	1.55	0.38	1.95	0.64	0.89	9.12	9.02	1.11	7.86	0.064	0.056	0.83	0.6	4.59	2.68	20.5	0.75	0.16	0.59	0.00314	0.5	0.015	1.62	0.73
565	17.4	14.8	0.62	0.21	10.1	65.3	63.3	34.8	20.7	0.35	23.8	3.18	7.38	2.39	16	1.76	0.57	3.66	0.83	1.03	9.95	9.79	1.24	8.47	0.088	0.071	1.04	0.52	6.23	4.67	19.7	0.65	0.16	0.49	0.00604	0.45	0.019	1.38	1.01
566	11.5	9.31	0.49	0.33	10.5	71.2	69.2	38.1	23.3	0.31	26.6	3.28	7.9	2.4	18.3	2.01	0.61	3.21	0.68	0.75	10.4	10.3	1.42	8.81	0.092	0.084	0.93	0.47	6.39	4.25	13.9	0.52	0.14	0.38	0.00517	0.34	0.014	1.59	1.04
569	36.3	32.3	0.91	0.57	6.92	35.2	33.3	18.3	10.3	0.027	9.12	2.32	6.82	0.82	5.18	3.28	1.05	15.7	1.28	0.93	6.68	6.46	0.57	5.85	0.04	0.03	0.76	0.29	3.65	17.3	40.3	1.01	0.13	0.88	0.019	0.8	0.071	2.58	1.08
